,Time,ParameterName,ParameterValue
0,2022-01-01T00:00:00Z,rrday,-1.0
1,2022-01-01T00:00:00Z,tday,-4.7
2,2022-01-01T00:00:00Z,snow,6.0
3,2022-01-01T00:00:00Z,tmin,-8.0
4,2022-01-01T00:00:00Z,tmax,-0.7
5,2022-01-01T00:00:00Z,TG_PT12H_min,NaN
6,2022-01-01T01:00:00Z,rrday,NaN
7,2022-01-01T01:00:00Z,tday,NaN
8,2022-01-01T01:00:00Z,snow,NaN
9,2022-01-01T01:00:00Z,tmin,NaN
10,2022-01-01T01:00:00Z,tmax,NaN
11,2022-01-01T01:00:00Z,TG_PT12H_min,NaN
12,2022-01-01T02:00:00Z,rrday,NaN
13,2022-01-01T02:00:00Z,tday,NaN
14,2022-01-01T02:00:00Z,snow,NaN
15,2022-01-01T02:00:00Z,tmin,NaN
16,2022-01-01T02:00:00Z,tmax,NaN
17,2022-01-01T02:00:00Z,TG_PT12H_min,NaN
18,2022-01-01T03:00:00Z,rrday,NaN
19,2022-01-01T03:00:00Z,tday,NaN
20,2022-01-01T03:00:00Z,snow,NaN
21,2022-01-01T03:00:00Z,tmin,NaN
22,2022-01-01T03:00:00Z,tmax,NaN
23,2022-01-01T03:00:00Z,TG_PT12H_min,NaN
24,2022-01-01T04:00:00Z,rrday,NaN
25,2022-01-01T04:00:00Z,tday,NaN
26,2022-01-01T04:00:00Z,snow,NaN
27,2022-01-01T04:00:00Z,tmin,NaN
28,2022-01-01T04:00:00Z,tmax,NaN
29,2022-01-01T04:00:00Z,TG_PT12H_min,NaN
30,2022-01-01T05:00:00Z,rrday,NaN
31,2022-01-01T05:00:00Z,tday,NaN
32,2022-01-01T05:00:00Z,snow,NaN
33,2022-01-01T05:00:00Z,tmin,NaN
34,2022-01-01T05:00:00Z,tmax,NaN
35,2022-01-01T05:00:00Z,TG_PT12H_min,NaN
36,2022-01-01T06:00:00Z,rrday,NaN
37,2022-01-01T06:00:00Z,tday,NaN
38,2022-01-01T06:00:00Z,snow,NaN
39,2022-01-01T06:00:00Z,tmin,NaN
40,2022-01-01T06:00:00Z,tmax,NaN
41,2022-01-01T06:00:00Z,TG_PT12H_min,-3.9
42,2022-01-01T07:00:00Z,rrday,NaN
43,2022-01-01T07:00:00Z,tday,NaN
44,2022-01-01T07:00:00Z,snow,NaN
45,2022-01-01T07:00:00Z,tmin,NaN
46,2022-01-01T07:00:00Z,tmax,NaN
47,2022-01-01T07:00:00Z,TG_PT12H_min,NaN
48,2022-01-01T08:00:00Z,rrday,NaN
49,2022-01-01T08:00:00Z,tday,NaN
50,2022-01-01T08:00:00Z,snow,NaN
51,2022-01-01T08:00:00Z,tmin,NaN
52,2022-01-01T08:00:00Z,tmax,NaN
53,2022-01-01T08:00:00Z,TG_PT12H_min,NaN
54,2022-01-01T09:00:00Z,rrday,NaN
55,2022-01-01T09:00:00Z,tday,NaN
56,2022-01-01T09:00:00Z,snow,NaN
57,2022-01-01T09:00:00Z,tmin,NaN
58,2022-01-01T09:00:00Z,tmax,NaN
59,2022-01-01T09:00:00Z,TG_PT12H_min,NaN
60,2022-01-01T10:00:00Z,rrday,NaN
61,2022-01-01T10:00:00Z,tday,NaN
62,2022-01-01T10:00:00Z,snow,NaN
63,2022-01-01T10:00:00Z,tmin,NaN
64,2022-01-01T10:00:00Z,tmax,NaN
65,2022-01-01T10:00:00Z,TG_PT12H_min,NaN
66,2022-01-01T11:00:00Z,rrday,NaN
67,2022-01-01T11:00:00Z,tday,NaN
68,2022-01-01T11:00:00Z,snow,NaN
69,2022-01-01T11:00:00Z,tmin,NaN
70,2022-01-01T11:00:00Z,tmax,NaN
71,2022-01-01T11:00:00Z,TG_PT12H_min,NaN
72,2022-01-01T12:00:00Z,rrday,NaN
73,2022-01-01T12:00:00Z,tday,NaN
74,2022-01-01T12:00:00Z,snow,NaN
75,2022-01-01T12:00:00Z,tmin,NaN
76,2022-01-01T12:00:00Z,tmax,NaN
77,2022-01-01T12:00:00Z,TG_PT12H_min,NaN
78,2022-01-01T13:00:00Z,rrday,NaN
79,2022-01-01T13:00:00Z,tday,NaN
80,2022-01-01T13:00:00Z,snow,NaN
81,2022-01-01T13:00:00Z,tmin,NaN
82,2022-01-01T13:00:00Z,tmax,NaN
83,2022-01-01T13:00:00Z,TG_PT12H_min,NaN
84,2022-01-01T14:00:00Z,rrday,NaN
85,2022-01-01T14:00:00Z,tday,NaN
86,2022-01-01T14:00:00Z,snow,NaN
87,2022-01-01T14:00:00Z,tmin,NaN
88,2022-01-01T14:00:00Z,tmax,NaN
89,2022-01-01T14:00:00Z,TG_PT12H_min,NaN
90,2022-01-01T15:00:00Z,rrday,NaN
91,2022-01-01T15:00:00Z,tday,NaN
92,2022-01-01T15:00:00Z,snow,NaN
93,2022-01-01T15:00:00Z,tmin,NaN
94,2022-01-01T15:00:00Z,tmax,NaN
95,2022-01-01T15:00:00Z,TG_PT12H_min,NaN
96,2022-01-01T16:00:00Z,rrday,NaN
97,2022-01-01T16:00:00Z,tday,NaN
98,2022-01-01T16:00:00Z,snow,NaN
99,2022-01-01T16:00:00Z,tmin,NaN
100,2022-01-01T16:00:00Z,tmax,NaN
101,2022-01-01T16:00:00Z,TG_PT12H_min,NaN
102,2022-01-01T17:00:00Z,rrday,NaN
103,2022-01-01T17:00:00Z,tday,NaN
104,2022-01-01T17:00:00Z,snow,NaN
105,2022-01-01T17:00:00Z,tmin,NaN
106,2022-01-01T17:00:00Z,tmax,NaN
107,2022-01-01T17:00:00Z,TG_PT12H_min,NaN
108,2022-01-01T18:00:00Z,rrday,NaN
109,2022-01-01T18:00:00Z,tday,NaN
110,2022-01-01T18:00:00Z,snow,NaN
111,2022-01-01T18:00:00Z,tmin,NaN
112,2022-01-01T18:00:00Z,tmax,NaN
113,2022-01-01T18:00:00Z,TG_PT12H_min,NaN
114,2022-01-01T19:00:00Z,rrday,NaN
115,2022-01-01T19:00:00Z,tday,NaN
116,2022-01-01T19:00:00Z,snow,NaN
117,2022-01-01T19:00:00Z,tmin,NaN
118,2022-01-01T19:00:00Z,tmax,NaN
119,2022-01-01T19:00:00Z,TG_PT12H_min,NaN
120,2022-01-01T20:00:00Z,rrday,NaN
121,2022-01-01T20:00:00Z,tday,NaN
122,2022-01-01T20:00:00Z,snow,NaN
123,2022-01-01T20:00:00Z,tmin,NaN
124,2022-01-01T20:00:00Z,tmax,NaN
125,2022-01-01T20:00:00Z,TG_PT12H_min,NaN
126,2022-01-01T21:00:00Z,rrday,NaN
127,2022-01-01T21:00:00Z,tday,NaN
128,2022-01-01T21:00:00Z,snow,NaN
129,2022-01-01T21:00:00Z,tmin,NaN
130,2022-01-01T21:00:00Z,tmax,NaN
131,2022-01-01T21:00:00Z,TG_PT12H_min,NaN
132,2022-01-01T22:00:00Z,rrday,NaN
133,2022-01-01T22:00:00Z,tday,NaN
134,2022-01-01T22:00:00Z,snow,NaN
135,2022-01-01T22:00:00Z,tmin,NaN
136,2022-01-01T22:00:00Z,tmax,NaN
137,2022-01-01T22:00:00Z,TG_PT12H_min,NaN
138,2022-01-01T23:00:00Z,rrday,NaN
139,2022-01-01T23:00:00Z,tday,NaN
140,2022-01-01T23:00:00Z,snow,NaN
141,2022-01-01T23:00:00Z,tmin,NaN
142,2022-01-01T23:00:00Z,tmax,NaN
143,2022-01-01T23:00:00Z,TG_PT12H_min,NaN
144,2022-01-02T00:00:00Z,rrday,2.8
145,2022-01-02T00:00:00Z,tday,-4.8
146,2022-01-02T00:00:00Z,snow,6.0
147,2022-01-02T00:00:00Z,tmin,-10.2
148,2022-01-02T00:00:00Z,tmax,-2.4
149,2022-01-02T00:00:00Z,TG_PT12H_min,NaN
150,2022-01-02T01:00:00Z,rrday,NaN
151,2022-01-02T01:00:00Z,tday,NaN
152,2022-01-02T01:00:00Z,snow,NaN
153,2022-01-02T01:00:00Z,tmin,NaN
154,2022-01-02T01:00:00Z,tmax,NaN
155,2022-01-02T01:00:00Z,TG_PT12H_min,NaN
156,2022-01-02T02:00:00Z,rrday,NaN
157,2022-01-02T02:00:00Z,tday,NaN
158,2022-01-02T02:00:00Z,snow,NaN
159,2022-01-02T02:00:00Z,tmin,NaN
160,2022-01-02T02:00:00Z,tmax,NaN
161,2022-01-02T02:00:00Z,TG_PT12H_min,NaN
162,2022-01-02T03:00:00Z,rrday,NaN
163,2022-01-02T03:00:00Z,tday,NaN
164,2022-01-02T03:00:00Z,snow,NaN
165,2022-01-02T03:00:00Z,tmin,NaN
166,2022-01-02T03:00:00Z,tmax,NaN
167,2022-01-02T03:00:00Z,TG_PT12H_min,NaN
168,2022-01-02T04:00:00Z,rrday,NaN
169,2022-01-02T04:00:00Z,tday,NaN
170,2022-01-02T04:00:00Z,snow,NaN
171,2022-01-02T04:00:00Z,tmin,NaN
172,2022-01-02T04:00:00Z,tmax,NaN
173,2022-01-02T04:00:00Z,TG_PT12H_min,NaN
174,2022-01-02T05:00:00Z,rrday,NaN
175,2022-01-02T05:00:00Z,tday,NaN
176,2022-01-02T05:00:00Z,snow,NaN
177,2022-01-02T05:00:00Z,tmin,NaN
178,2022-01-02T05:00:00Z,tmax,NaN
179,2022-01-02T05:00:00Z,TG_PT12H_min,NaN
180,2022-01-02T06:00:00Z,rrday,NaN
181,2022-01-02T06:00:00Z,tday,NaN
182,2022-01-02T06:00:00Z,snow,NaN
183,2022-01-02T06:00:00Z,tmin,NaN
184,2022-01-02T06:00:00Z,tmax,NaN
185,2022-01-02T06:00:00Z,TG_PT12H_min,-14.7
186,2022-01-02T07:00:00Z,rrday,NaN
187,2022-01-02T07:00:00Z,tday,NaN
188,2022-01-02T07:00:00Z,snow,NaN
189,2022-01-02T07:00:00Z,tmin,NaN
190,2022-01-02T07:00:00Z,tmax,NaN
191,2022-01-02T07:00:00Z,TG_PT12H_min,NaN
192,2022-01-02T08:00:00Z,rrday,NaN
193,2022-01-02T08:00:00Z,tday,NaN
194,2022-01-02T08:00:00Z,snow,NaN
195,2022-01-02T08:00:00Z,tmin,NaN
196,2022-01-02T08:00:00Z,tmax,NaN
197,2022-01-02T08:00:00Z,TG_PT12H_min,NaN
198,2022-01-02T09:00:00Z,rrday,NaN
199,2022-01-02T09:00:00Z,tday,NaN
200,2022-01-02T09:00:00Z,snow,NaN
201,2022-01-02T09:00:00Z,tmin,NaN
202,2022-01-02T09:00:00Z,tmax,NaN
203,2022-01-02T09:00:00Z,TG_PT12H_min,NaN
204,2022-01-02T10:00:00Z,rrday,NaN
205,2022-01-02T10:00:00Z,tday,NaN
206,2022-01-02T10:00:00Z,snow,NaN
207,2022-01-02T10:00:00Z,tmin,NaN
208,2022-01-02T10:00:00Z,tmax,NaN
209,2022-01-02T10:00:00Z,TG_PT12H_min,NaN
210,2022-01-02T11:00:00Z,rrday,NaN
211,2022-01-02T11:00:00Z,tday,NaN
212,2022-01-02T11:00:00Z,snow,NaN
213,2022-01-02T11:00:00Z,tmin,NaN
214,2022-01-02T11:00:00Z,tmax,NaN
215,2022-01-02T11:00:00Z,TG_PT12H_min,NaN
216,2022-01-02T12:00:00Z,rrday,NaN
217,2022-01-02T12:00:00Z,tday,NaN
218,2022-01-02T12:00:00Z,snow,NaN
219,2022-01-02T12:00:00Z,tmin,NaN
220,2022-01-02T12:00:00Z,tmax,NaN
221,2022-01-02T12:00:00Z,TG_PT12H_min,NaN
222,2022-01-02T13:00:00Z,rrday,NaN
223,2022-01-02T13:00:00Z,tday,NaN
224,2022-01-02T13:00:00Z,snow,NaN
225,2022-01-02T13:00:00Z,tmin,NaN
226,2022-01-02T13:00:00Z,tmax,NaN
227,2022-01-02T13:00:00Z,TG_PT12H_min,NaN
228,2022-01-02T14:00:00Z,rrday,NaN
229,2022-01-02T14:00:00Z,tday,NaN
230,2022-01-02T14:00:00Z,snow,NaN
231,2022-01-02T14:00:00Z,tmin,NaN
232,2022-01-02T14:00:00Z,tmax,NaN
233,2022-01-02T14:00:00Z,TG_PT12H_min,NaN
234,2022-01-02T15:00:00Z,rrday,NaN
235,2022-01-02T15:00:00Z,tday,NaN
236,2022-01-02T15:00:00Z,snow,NaN
237,2022-01-02T15:00:00Z,tmin,NaN
238,2022-01-02T15:00:00Z,tmax,NaN
239,2022-01-02T15:00:00Z,TG_PT12H_min,NaN
240,2022-01-02T16:00:00Z,rrday,NaN
241,2022-01-02T16:00:00Z,tday,NaN
242,2022-01-02T16:00:00Z,snow,NaN
243,2022-01-02T16:00:00Z,tmin,NaN
244,2022-01-02T16:00:00Z,tmax,NaN
245,2022-01-02T16:00:00Z,TG_PT12H_min,NaN
246,2022-01-02T17:00:00Z,rrday,NaN
247,2022-01-02T17:00:00Z,tday,NaN
248,2022-01-02T17:00:00Z,snow,NaN
249,2022-01-02T17:00:00Z,tmin,NaN
250,2022-01-02T17:00:00Z,tmax,NaN
251,2022-01-02T17:00:00Z,TG_PT12H_min,NaN
252,2022-01-02T18:00:00Z,rrday,NaN
253,2022-01-02T18:00:00Z,tday,NaN
254,2022-01-02T18:00:00Z,snow,NaN
255,2022-01-02T18:00:00Z,tmin,NaN
256,2022-01-02T18:00:00Z,tmax,NaN
257,2022-01-02T18:00:00Z,TG_PT12H_min,NaN
258,2022-01-02T19:00:00Z,rrday,NaN
259,2022-01-02T19:00:00Z,tday,NaN
260,2022-01-02T19:00:00Z,snow,NaN
261,2022-01-02T19:00:00Z,tmin,NaN
262,2022-01-02T19:00:00Z,tmax,NaN
263,2022-01-02T19:00:00Z,TG_PT12H_min,NaN
264,2022-01-02T20:00:00Z,rrday,NaN
265,2022-01-02T20:00:00Z,tday,NaN
266,2022-01-02T20:00:00Z,snow,NaN
267,2022-01-02T20:00:00Z,tmin,NaN
268,2022-01-02T20:00:00Z,tmax,NaN
269,2022-01-02T20:00:00Z,TG_PT12H_min,NaN
270,2022-01-02T21:00:00Z,rrday,NaN
271,2022-01-02T21:00:00Z,tday,NaN
272,2022-01-02T21:00:00Z,snow,NaN
273,2022-01-02T21:00:00Z,tmin,NaN
274,2022-01-02T21:00:00Z,tmax,NaN
275,2022-01-02T21:00:00Z,TG_PT12H_min,NaN
276,2022-01-02T22:00:00Z,rrday,NaN
277,2022-01-02T22:00:00Z,tday,NaN
278,2022-01-02T22:00:00Z,snow,NaN
279,2022-01-02T22:00:00Z,tmin,NaN
280,2022-01-02T22:00:00Z,tmax,NaN
281,2022-01-02T22:00:00Z,TG_PT12H_min,NaN
282,2022-01-02T23:00:00Z,rrday,NaN
283,2022-01-02T23:00:00Z,tday,NaN
284,2022-01-02T23:00:00Z,snow,NaN
285,2022-01-02T23:00:00Z,tmin,NaN
286,2022-01-02T23:00:00Z,tmax,NaN
287,2022-01-02T23:00:00Z,TG_PT12H_min,NaN
288,2022-01-03T00:00:00Z,rrday,3.6
289,2022-01-03T00:00:00Z,tday,-1.8
290,2022-01-03T00:00:00Z,snow,10.0
291,2022-01-03T00:00:00Z,tmin,-2.8
292,2022-01-03T00:00:00Z,tmax,-1.3
293,2022-01-03T00:00:00Z,TG_PT12H_min,NaN
294,2022-01-03T01:00:00Z,rrday,NaN
295,2022-01-03T01:00:00Z,tday,NaN
296,2022-01-03T01:00:00Z,snow,NaN
297,2022-01-03T01:00:00Z,tmin,NaN
298,2022-01-03T01:00:00Z,tmax,NaN
299,2022-01-03T01:00:00Z,TG_PT12H_min,NaN
300,2022-01-03T02:00:00Z,rrday,NaN
301,2022-01-03T02:00:00Z,tday,NaN
302,2022-01-03T02:00:00Z,snow,NaN
303,2022-01-03T02:00:00Z,tmin,NaN
304,2022-01-03T02:00:00Z,tmax,NaN
305,2022-01-03T02:00:00Z,TG_PT12H_min,NaN
306,2022-01-03T03:00:00Z,rrday,NaN
307,2022-01-03T03:00:00Z,tday,NaN
308,2022-01-03T03:00:00Z,snow,NaN
309,2022-01-03T03:00:00Z,tmin,NaN
310,2022-01-03T03:00:00Z,tmax,NaN
311,2022-01-03T03:00:00Z,TG_PT12H_min,NaN
312,2022-01-03T04:00:00Z,rrday,NaN
313,2022-01-03T04:00:00Z,tday,NaN
314,2022-01-03T04:00:00Z,snow,NaN
315,2022-01-03T04:00:00Z,tmin,NaN
316,2022-01-03T04:00:00Z,tmax,NaN
317,2022-01-03T04:00:00Z,TG_PT12H_min,NaN
318,2022-01-03T05:00:00Z,rrday,NaN
319,2022-01-03T05:00:00Z,tday,NaN
320,2022-01-03T05:00:00Z,snow,NaN
321,2022-01-03T05:00:00Z,tmin,NaN
322,2022-01-03T05:00:00Z,tmax,NaN
323,2022-01-03T05:00:00Z,TG_PT12H_min,NaN
324,2022-01-03T06:00:00Z,rrday,NaN
325,2022-01-03T06:00:00Z,tday,NaN
326,2022-01-03T06:00:00Z,snow,NaN
327,2022-01-03T06:00:00Z,tmin,NaN
328,2022-01-03T06:00:00Z,tmax,NaN
329,2022-01-03T06:00:00Z,TG_PT12H_min,-2.9
330,2022-01-03T07:00:00Z,rrday,NaN
331,2022-01-03T07:00:00Z,tday,NaN
332,2022-01-03T07:00:00Z,snow,NaN
333,2022-01-03T07:00:00Z,tmin,NaN
334,2022-01-03T07:00:00Z,tmax,NaN
335,2022-01-03T07:00:00Z,TG_PT12H_min,NaN
336,2022-01-03T08:00:00Z,rrday,NaN
337,2022-01-03T08:00:00Z,tday,NaN
338,2022-01-03T08:00:00Z,snow,NaN
339,2022-01-03T08:00:00Z,tmin,NaN
340,2022-01-03T08:00:00Z,tmax,NaN
341,2022-01-03T08:00:00Z,TG_PT12H_min,NaN
342,2022-01-03T09:00:00Z,rrday,NaN
343,2022-01-03T09:00:00Z,tday,NaN
344,2022-01-03T09:00:00Z,snow,NaN
345,2022-01-03T09:00:00Z,tmin,NaN
346,2022-01-03T09:00:00Z,tmax,NaN
347,2022-01-03T09:00:00Z,TG_PT12H_min,NaN
348,2022-01-03T10:00:00Z,rrday,NaN
349,2022-01-03T10:00:00Z,tday,NaN
350,2022-01-03T10:00:00Z,snow,NaN
351,2022-01-03T10:00:00Z,tmin,NaN
352,2022-01-03T10:00:00Z,tmax,NaN
353,2022-01-03T10:00:00Z,TG_PT12H_min,NaN
354,2022-01-03T11:00:00Z,rrday,NaN
355,2022-01-03T11:00:00Z,tday,NaN
356,2022-01-03T11:00:00Z,snow,NaN
357,2022-01-03T11:00:00Z,tmin,NaN
358,2022-01-03T11:00:00Z,tmax,NaN
359,2022-01-03T11:00:00Z,TG_PT12H_min,NaN
360,2022-01-03T12:00:00Z,rrday,NaN
361,2022-01-03T12:00:00Z,tday,NaN
362,2022-01-03T12:00:00Z,snow,NaN
363,2022-01-03T12:00:00Z,tmin,NaN
364,2022-01-03T12:00:00Z,tmax,NaN
365,2022-01-03T12:00:00Z,TG_PT12H_min,NaN
366,2022-01-03T13:00:00Z,rrday,NaN
367,2022-01-03T13:00:00Z,tday,NaN
368,2022-01-03T13:00:00Z,snow,NaN
369,2022-01-03T13:00:00Z,tmin,NaN
370,2022-01-03T13:00:00Z,tmax,NaN
371,2022-01-03T13:00:00Z,TG_PT12H_min,NaN
372,2022-01-03T14:00:00Z,rrday,NaN
373,2022-01-03T14:00:00Z,tday,NaN
374,2022-01-03T14:00:00Z,snow,NaN
375,2022-01-03T14:00:00Z,tmin,NaN
376,2022-01-03T14:00:00Z,tmax,NaN
377,2022-01-03T14:00:00Z,TG_PT12H_min,NaN
378,2022-01-03T15:00:00Z,rrday,NaN
379,2022-01-03T15:00:00Z,tday,NaN
380,2022-01-03T15:00:00Z,snow,NaN
381,2022-01-03T15:00:00Z,tmin,NaN
382,2022-01-03T15:00:00Z,tmax,NaN
383,2022-01-03T15:00:00Z,TG_PT12H_min,NaN
384,2022-01-03T16:00:00Z,rrday,NaN
385,2022-01-03T16:00:00Z,tday,NaN
386,2022-01-03T16:00:00Z,snow,NaN
387,2022-01-03T16:00:00Z,tmin,NaN
388,2022-01-03T16:00:00Z,tmax,NaN
389,2022-01-03T16:00:00Z,TG_PT12H_min,NaN
390,2022-01-03T17:00:00Z,rrday,NaN
391,2022-01-03T17:00:00Z,tday,NaN
392,2022-01-03T17:00:00Z,snow,NaN
393,2022-01-03T17:00:00Z,tmin,NaN
394,2022-01-03T17:00:00Z,tmax,NaN
395,2022-01-03T17:00:00Z,TG_PT12H_min,NaN
396,2022-01-03T18:00:00Z,rrday,NaN
397,2022-01-03T18:00:00Z,tday,NaN
398,2022-01-03T18:00:00Z,snow,NaN
399,2022-01-03T18:00:00Z,tmin,NaN
400,2022-01-03T18:00:00Z,tmax,NaN
401,2022-01-03T18:00:00Z,TG_PT12H_min,NaN
402,2022-01-03T19:00:00Z,rrday,NaN
403,2022-01-03T19:00:00Z,tday,NaN
404,2022-01-03T19:00:00Z,snow,NaN
405,2022-01-03T19:00:00Z,tmin,NaN
406,2022-01-03T19:00:00Z,tmax,NaN
407,2022-01-03T19:00:00Z,TG_PT12H_min,NaN
408,2022-01-03T20:00:00Z,rrday,NaN
409,2022-01-03T20:00:00Z,tday,NaN
410,2022-01-03T20:00:00Z,snow,NaN
411,2022-01-03T20:00:00Z,tmin,NaN
412,2022-01-03T20:00:00Z,tmax,NaN
413,2022-01-03T20:00:00Z,TG_PT12H_min,NaN
414,2022-01-03T21:00:00Z,rrday,NaN
415,2022-01-03T21:00:00Z,tday,NaN
416,2022-01-03T21:00:00Z,snow,NaN
417,2022-01-03T21:00:00Z,tmin,NaN
418,2022-01-03T21:00:00Z,tmax,NaN
419,2022-01-03T21:00:00Z,TG_PT12H_min,NaN
420,2022-01-03T22:00:00Z,rrday,NaN
421,2022-01-03T22:00:00Z,tday,NaN
422,2022-01-03T22:00:00Z,snow,NaN
423,2022-01-03T22:00:00Z,tmin,NaN
424,2022-01-03T22:00:00Z,tmax,NaN
425,2022-01-03T22:00:00Z,TG_PT12H_min,NaN
426,2022-01-03T23:00:00Z,rrday,NaN
427,2022-01-03T23:00:00Z,tday,NaN
428,2022-01-03T23:00:00Z,snow,NaN
429,2022-01-03T23:00:00Z,tmin,NaN
430,2022-01-03T23:00:00Z,tmax,NaN
431,2022-01-03T23:00:00Z,TG_PT12H_min,NaN
432,2022-01-04T00:00:00Z,rrday,4.3
433,2022-01-04T00:00:00Z,tday,0.7
434,2022-01-04T00:00:00Z,snow,11.0
435,2022-01-04T00:00:00Z,tmin,-1.3
436,2022-01-04T00:00:00Z,tmax,2.6
437,2022-01-04T00:00:00Z,TG_PT12H_min,NaN
438,2022-01-04T01:00:00Z,rrday,NaN
439,2022-01-04T01:00:00Z,tday,NaN
440,2022-01-04T01:00:00Z,snow,NaN
441,2022-01-04T01:00:00Z,tmin,NaN
442,2022-01-04T01:00:00Z,tmax,NaN
443,2022-01-04T01:00:00Z,TG_PT12H_min,NaN
444,2022-01-04T02:00:00Z,rrday,NaN
445,2022-01-04T02:00:00Z,tday,NaN
446,2022-01-04T02:00:00Z,snow,NaN
447,2022-01-04T02:00:00Z,tmin,NaN
448,2022-01-04T02:00:00Z,tmax,NaN
449,2022-01-04T02:00:00Z,TG_PT12H_min,NaN
450,2022-01-04T03:00:00Z,rrday,NaN
451,2022-01-04T03:00:00Z,tday,NaN
452,2022-01-04T03:00:00Z,snow,NaN
453,2022-01-04T03:00:00Z,tmin,NaN
454,2022-01-04T03:00:00Z,tmax,NaN
455,2022-01-04T03:00:00Z,TG_PT12H_min,NaN
456,2022-01-04T04:00:00Z,rrday,NaN
457,2022-01-04T04:00:00Z,tday,NaN
458,2022-01-04T04:00:00Z,snow,NaN
459,2022-01-04T04:00:00Z,tmin,NaN
460,2022-01-04T04:00:00Z,tmax,NaN
461,2022-01-04T04:00:00Z,TG_PT12H_min,NaN
462,2022-01-04T05:00:00Z,rrday,NaN
463,2022-01-04T05:00:00Z,tday,NaN
464,2022-01-04T05:00:00Z,snow,NaN
465,2022-01-04T05:00:00Z,tmin,NaN
466,2022-01-04T05:00:00Z,tmax,NaN
467,2022-01-04T05:00:00Z,TG_PT12H_min,NaN
468,2022-01-04T06:00:00Z,rrday,NaN
469,2022-01-04T06:00:00Z,tday,NaN
470,2022-01-04T06:00:00Z,snow,NaN
471,2022-01-04T06:00:00Z,tmin,NaN
472,2022-01-04T06:00:00Z,tmax,NaN
473,2022-01-04T06:00:00Z,TG_PT12H_min,-1.2
474,2022-01-04T07:00:00Z,rrday,NaN
475,2022-01-04T07:00:00Z,tday,NaN
476,2022-01-04T07:00:00Z,snow,NaN
477,2022-01-04T07:00:00Z,tmin,NaN
478,2022-01-04T07:00:00Z,tmax,NaN
479,2022-01-04T07:00:00Z,TG_PT12H_min,NaN
480,2022-01-04T08:00:00Z,rrday,NaN
481,2022-01-04T08:00:00Z,tday,NaN
482,2022-01-04T08:00:00Z,snow,NaN
483,2022-01-04T08:00:00Z,tmin,NaN
484,2022-01-04T08:00:00Z,tmax,NaN
485,2022-01-04T08:00:00Z,TG_PT12H_min,NaN
486,2022-01-04T09:00:00Z,rrday,NaN
487,2022-01-04T09:00:00Z,tday,NaN
488,2022-01-04T09:00:00Z,snow,NaN
489,2022-01-04T09:00:00Z,tmin,NaN
490,2022-01-04T09:00:00Z,tmax,NaN
491,2022-01-04T09:00:00Z,TG_PT12H_min,NaN
492,2022-01-04T10:00:00Z,rrday,NaN
493,2022-01-04T10:00:00Z,tday,NaN
494,2022-01-04T10:00:00Z,snow,NaN
495,2022-01-04T10:00:00Z,tmin,NaN
496,2022-01-04T10:00:00Z,tmax,NaN
497,2022-01-04T10:00:00Z,TG_PT12H_min,NaN
498,2022-01-04T11:00:00Z,rrday,NaN
499,2022-01-04T11:00:00Z,tday,NaN
500,2022-01-04T11:00:00Z,snow,NaN
501,2022-01-04T11:00:00Z,tmin,NaN
502,2022-01-04T11:00:00Z,tmax,NaN
503,2022-01-04T11:00:00Z,TG_PT12H_min,NaN
504,2022-01-04T12:00:00Z,rrday,NaN
505,2022-01-04T12:00:00Z,tday,NaN
506,2022-01-04T12:00:00Z,snow,NaN
507,2022-01-04T12:00:00Z,tmin,NaN
508,2022-01-04T12:00:00Z,tmax,NaN
509,2022-01-04T12:00:00Z,TG_PT12H_min,NaN
510,2022-01-04T13:00:00Z,rrday,NaN
511,2022-01-04T13:00:00Z,tday,NaN
512,2022-01-04T13:00:00Z,snow,NaN
513,2022-01-04T13:00:00Z,tmin,NaN
514,2022-01-04T13:00:00Z,tmax,NaN
515,2022-01-04T13:00:00Z,TG_PT12H_min,NaN
516,2022-01-04T14:00:00Z,rrday,NaN
517,2022-01-04T14:00:00Z,tday,NaN
518,2022-01-04T14:00:00Z,snow,NaN
519,2022-01-04T14:00:00Z,tmin,NaN
520,2022-01-04T14:00:00Z,tmax,NaN
521,2022-01-04T14:00:00Z,TG_PT12H_min,NaN
522,2022-01-04T15:00:00Z,rrday,NaN
523,2022-01-04T15:00:00Z,tday,NaN
524,2022-01-04T15:00:00Z,snow,NaN
525,2022-01-04T15:00:00Z,tmin,NaN
526,2022-01-04T15:00:00Z,tmax,NaN
527,2022-01-04T15:00:00Z,TG_PT12H_min,NaN
528,2022-01-04T16:00:00Z,rrday,NaN
529,2022-01-04T16:00:00Z,tday,NaN
530,2022-01-04T16:00:00Z,snow,NaN
531,2022-01-04T16:00:00Z,tmin,NaN
532,2022-01-04T16:00:00Z,tmax,NaN
533,2022-01-04T16:00:00Z,TG_PT12H_min,NaN
534,2022-01-04T17:00:00Z,rrday,NaN
535,2022-01-04T17:00:00Z,tday,NaN
536,2022-01-04T17:00:00Z,snow,NaN
537,2022-01-04T17:00:00Z,tmin,NaN
538,2022-01-04T17:00:00Z,tmax,NaN
539,2022-01-04T17:00:00Z,TG_PT12H_min,NaN
540,2022-01-04T18:00:00Z,rrday,NaN
541,2022-01-04T18:00:00Z,tday,NaN
542,2022-01-04T18:00:00Z,snow,NaN
543,2022-01-04T18:00:00Z,tmin,NaN
